source_id,distance_to_subway,id
317743992,3.497513,317743992
318232284,-1.0,318232284
318218435,3.197007,318218435
315041981,1.572849,315041981
317546952,-1.0,317546952
317141784,1.290361,317141784
316404488,0.664505,316404488
318230435,0.317582,318230435
318232935,4.103441,318232935
317745915,0.763619,317745915
317261401,5.82209,317261401
318261149,0.275908,318261149
315051536,4.313718,315051536
316407520,3.301341,316407520
317146217,1.916466,317146217
317547262,1.452818,317547262
317751323,0.87927,317751323
318235684,1.601181,318235684
317270055,7.828815,317270055
318234288,5.869831,318234288
318266674,1.724028,318266674
316420432,2.164633,316420432
317549749,4.058365,317549749
315053243,1.809968,315053243
317146895,1.890522,317146895
318234980,1.55277,318234980
317752583,0.721988,317752583
317282478,0.521159,317282478
318268136,3.52881,318268136
316420650,1.228804,316420650
317147462,3.547062,317147462
315056521,5.386544,315056521
316425167,4.46274,316425167
317752589,5.377697,317752589
318235520,1.586817,318235520
318240654,8.221201,318240654
317549821,0.681585,317549821
318269475,0.688657,318269475
317288384,6.376577,317288384
317552861,1.164092,317552861
318237438,1.164092,318237438
317752623,0.275908,317752623
316426969,1.417286,316426969
317148078,1.358121,317148078
318270123,2.545188,318270123
318255934,1.640056,318255934
317306209,1.124896,317306209
315056691,4.578943,315056691
318269053,-1.0,318269053
317148086,4.520247,317148086
317554040,0.51589,317554040
318264190,4.20228,318264190
316439967,3.750736,316439967
317754557,1.438328,317754557
318272242,1.935452,318272242
317325978,1.263782,317325978
315056697,0.793809,315056697
317554669,1.427312,317554669
316449452,1.227311,316449452
317148954,4.741418,317148954
317755377,1.688062,317755377
318269836,3.230494,318269836
317332416,0.425112,317332416
318276337,4.34388,318276337
315079140,1.24555,315079140
317149228,3.732473,317149228
318270286,4.98293,318270286
317558218,-1.0,317558218
317759860,3.458389,317759860
318279462,0.174256,318279462
316462788,2.10954,316462788
317332780,0.710614,317332780
315079141,0.820184,315079141
318279134,2.064886,318279134
317561585,4.178049,317561585
317761893,1.236332,317761893
318270382,2.379786,318270382
315080435,1.932255,315080435
316462794,3.295026,316462794
317335996,0.734613,317335996
317151685,4.227084,317151685
318279895,0.477693,318279895
316462968,0.584232,316462968
318280236,3.032327,318280236
315088646,2.120489,315088646
317764914,3.000978,317764914
318273111,-1.0,318273111
317154745,1.929875,317154745
318279364,6.952513,318279364
317339748,2.220196,317339748
316471699,2.001317,316471699
317766179,1.645899,317766179
315088721,1.492857,315088721
318280396,4.598619,318280396
317566403,4.123065,317566403
318275795,0.552886,318275795
317154751,0.451141,317154751
317365194,0.779856,317365194
317766213,0.191851,317766213
315088953,1.722879,315088953
316477403,2.474144,316477403
318282188,0.332468,318282188
317567273,3.5127,317567273
318276099,-1.0,318276099
317155154,0.764941,317155154
317380531,1.113278,317380531
317768176,3.109313,317768176
315089241,0.845096,315089241
316532567,1.585229,316532567
318282315,-1.0,318282315
317570760,0.734381,317570760
317768218,0.919949,317768218
317156117,0.433249,317156117
318276958,8.978422,318276958
317384521,8.480021,317384521
315098041,1.883628,315098041
318282472,4.549382,318282472
316545290,1.514834,316545290
318277807,0.486445,318277807
317593372,3.563901,317593372
317768242,2.597832,317768242
317159618,3.307575,317159618
317386810,0.903232,317386810
315101454,5.203117,315101454
316558863,3.514644,316558863
318282474,-1.0,318282474
318277809,1.22255,318277809
315101462,1.513462,315101462
317768291,2.871717,317768291
316561764,0.498315,316561764
317386920,1.79575,317386920
317159621,3.148266,317159621
318277811,1.359757,318277811
318282475,1.915381,318282475
317598349,-1.0,317598349
315102673,3.225005,315102673
317771232,0.301858,317771232
317160380,1.056088,317160380
317387397,4.513706,317387397
316562131,2.01661,316562131
318282953,1.415075,318282953
318279365,2.90419,318279365
317599941,6.933515,317599941
318282956,8.597634,318282956
315102782,0.984653,315102782
317387401,1.361341,317387401
317160397,0.755102,317160397
317772320,8.668625,317772320
316570136,3.849328,316570136
317601263,5.964699,317601263
318283125,2.272309,318283125
318283318,2.212331,318283318
318279653,1.371514,318279653
317163645,0.803779,317163645
317389736,1.079474,317389736
316570616,-1.0,316570616
315117645,1.276717,315117645
317605389,-1.0,317605389
317772411,3.458389,317772411
318283133,0.744333,318283133
318283620,2.08933,318283620
318279668,1.804878,318279668
317774384,1.422829,317774384
317391267,4.54642,317391267
317607790,1.164092,317607790
316571060,1.0855,316571060
318285062,0.327107,318285062
318281242,0.202002,318281242
317779786,2.149955,317779786
317608112,-1.0,317608112
315141192,1.12569,315141192
317167043,3.173345,317167043
317392981,5.885973,317392981
318285350,4.632321,318285350
316573940,0.28055,316573940
318281466,1.868532,318281466
315142622,3.564634,315142622
317610835,2.402637,317610835
317168352,3.070119,317168352
318281735,0.646842,318281735
316576167,0.74242,316576167
317800496,3.439946,317800496
318285757,0.32734,318285757
315142624,0.832708,315142624
317610850,6.033474,317610850
318281738,2.346782,318281738
316582617,1.116534,316582617
318286132,4.270036,318286132
317179365,0.776229,317179365
317802387,0.807494,317802387
315146194,2.104761,315146194
318281739,2.117496,318281739
318287301,3.183067,318287301
316586221,3.279112,316586221
317611443,3.335425,317611443
317185837,0.889257,317185837
315157637,4.37209,315157637
318282043,0.472565,318282043
317612365,-1.0,317612365
316594439,7.151511,316594439
318287480,3.11453,318287480
317185841,1.410039,317185841
316597349,3.562837,316597349
315157839,6.577985,315157839
317612370,0.693404,317612370
318282813,5.829068,318282813
316599788,1.0316,316599788
317612371,0.786808,317612371
318287690,0.861528,318287690
318284143,-1.0,318284143
317187747,2.559571,317187747
315168623,2.540377,315168623
316615376,2.409234,316615376
317614233,3.497251,317614233
318284513,3.65637,318284513
318283681,2.257233,318283681
318288925,1.799695,318288925
317187751,2.435009,317187751
316619826,1.191064,316619826
318284516,3.759751,318284516
317614509,0.407988,317614509
315168967,1.090905,315168967
317394853,2.212331,317394853
318289824,2.716698,318289824
317805039,3.678225,317805039
317191775,0.692117,317191775
316621997,2.340252,316621997
318283682,1.096517,318283682
315185089,1.588904,315185089
318289848,3.857278,318289848
317615625,0.249072,317615625
317808734,-1.0,317808734
318284713,0.900856,318284713
317191824,5.283507,317191824
318283692,3.858261,318283692
316624204,1.589226,316624204
315188828,7.828815,315188828
318289887,0.559452,318289887
317809842,3.148266,317809842
318285080,0.623602,318285080
317399697,4.264337,317399697
317192364,2.998469,317192364
318290894,0.31124,318290894
316624208,0.755547,316624208
317400958,1.777651,317400958
318285273,0.160456,318285273
317809849,1.898826,317809849
315191428,1.687485,315191428
317193773,0.959584,317193773
318286028,5.694236,318286028
317401580,6.168711,317401580
318291615,5.890259,318291615
317615627,4.523524,317615627
316625457,2.925723,316625457
317194039,2.580659,317194039
315191481,2.473851,315191481
317810122,7.101612,317810122
318285480,0.67007,318285480
318291622,2.593465,318291622
318286383,1.588149,318286383
317402882,4.325556,317402882
317615630,1.24306,317615630
318286251,-1.0,318286251
317194041,-1.0,317194041
316630457,1.955383,316630457
318291628,4.480986,318291628
315194834,1.471726,315194834
317811674,0.999449,317811674
318286548,1.047519,318286548
317406652,4.975555,317406652
318286404,0.461862,318286404
317616474,3.133619,317616474
316633811,4.574912,316633811
317194905,0.491033,317194905
315196957,0.947704,315196957
317811961,1.180604,317811961
318286552,2.6601,318286552
318286408,0.493828,318286408
317619245,1.3181,317619245
317406669,4.975555,317406669
315202239,0.745594,315202239
317814960,2.10929,317814960
318291638,1.447023,318291638
317195671,0.290541,317195671
318286558,1.253839,318286558
318286412,0.94554,318286412
317406665,4.975555,317406665
316640864,7.393073,316640864
317632862,-1.0,317632862
318291643,0.74718,318291643
315202392,0.914138,315202392
317815178,0.575632,317815178
317196132,1.410039,317196132
318287296,1.205324,318287296
317406683,4.975555,317406683
316643538,3.116883,316643538
317633406,-1.0,317633406
315203111,0.66387,315203111
318286427,1.114788,318286427
317815206,1.318046,317815206
318291649,8.306147,318291649
316658475,3.323976,316658475
315207154,1.165355,315207154
317635105,8.356584,317635105
317815212,3.861507,317815212
318286885,3.417477,318286885
317203098,7.101977,317203098
318294035,1.429466,318294035
317406689,4.975555,317406689
318288383,2.536622,318288383
316673902,-1.0,316673902
315209003,2.329747,315209003
318286911,2.299478,318286911
317635106,2.200974,317635106
317816423,3.882507,317816423
317203104,3.036808,317203104
316674738,3.152221,316674738
317406697,9.530856,317406697
315209679,0.38157,315209679
318294039,1.39659,318294039
318287327,0.863211,318287327
317816987,2.542297,317816987
317636607,2.490358,317636607
317204263,3.311497,317204263
318294264,0.446128,318294264
317406705,9.530856,317406705
316676685,-1.0,316676685
315217021,1.653569,315217021
317820373,3.128841,317820373
317637238,1.00699,317637238
318287804,4.551989,318287804
317406735,0.61102,317406735
316679641,-1.0,316679641
318287815,7.156271,318287815
317639195,0.852317,317639195
318294497,3.667829,318294497
317204279,2.194783,317204279
317820528,0.655984,317820528
315244133,1.384302,315244133
317406742,1.094371,317406742
318289050,0.321777,318289050
316679659,-1.0,316679659
317639197,0.355158,317639197
318294500,0.357583,318294500
315246598,2.12707,315246598
317207189,1.879311,317207189
317820532,0.596836,317820532
316686771,0.612795,316686771
317406768,4.975555,317406768
318295274,0.570833,318295274
318289461,1.529899,318289461
317640573,0.521683,317640573
317208307,4.066256,317208307
317821875,2.85383,317821875
316691278,0.282667,316691278
318289681,2.918106,318289681
315246758,2.178003,315246758
318295287,0.239018,318295287
317642718,-1.0,317642718
317211016,0.997686,317211016
316691567,0.913782,316691567
317821877,1.157694,317821877
317406781,2.609305,317406781
315247701,5.851074,315247701
318289886,5.140329,318289886
318295290,7.828815,318295290
317651784,0.960486,317651784
317821879,4.469097,317821879
317406774,4.975555,317406774
317211225,3.737825,317211225
318288808,1.145593,318288808
318289949,2.48618,318289949
318295871,1.492857,318295871
318289105,8.356584,318289105
317821880,7.153678,317821880
317651785,2.66185,317651785
317211383,2.613545,317211383
317409428,0.316269,317409428
315255710,5.136444,315255710
316702976,-1.0,316702976
318295899,3.273454,318295899
318290893,2.69457,318290893
317651787,9.304378,317651787
315258520,1.392545,315258520
318289416,2.912475,318289416
317409774,2.900318,317409774
317825116,5.188979,317825116
316705048,3.044434,316705048
318297885,9.471953,318297885
315262049,2.254545,315262049
318290274,0.89328,318290274
318290968,0.492052,318290968
317215773,1.436005,317215773
317651830,4.179787,317651830
317409777,1.738102,317409777
317825623,4.638531,317825623
318298458,5.73212,318298458
316705055,2.684214,316705055
317217152,1.062233,317217152
315284887,0.896933,315284887
318290776,1.953357,318290776
317409789,2.137003,317409789
318291160,4.469097,318291160
317841082,2.533302,317841082
318298646,2.722872,318298646
317651919,6.041542,317651919
316708931,2.856124,316708931
317217275,4.06104,317217275
315301267,6.609024,315301267
318291693,8.446293,318291693
317413480,2.148927,317413480
318292472,5.49132,318292472
316708940,3.951057,316708940
318298650,3.298988,318298650
317219454,1.214572,317219454
318291698,0.275347,318291698
315314997,0.521159,315314997
318293270,0.732703,318293270
317664243,4.173777,317664243
317413486,0.239018,317413486
316712047,0.444454,316712047
318298651,0.641914,318298651
318291784,0.687207,318291784
317850547,2.035799,317850547
315332163,4.027883,315332163
318293272,1.744908,318293272
317672216,-1.0,317672216
316716866,3.547377,316716866
317417861,0.477659,317417861
317232133,1.747113,317232133
317853938,0.560543,317853938
318292372,4.242928,318292372
316719184,7.263135,316719184
317419020,1.889167,317419020
315332920,0.92615,315332920
318293281,2.370806,318293281
317674995,2.975488,317674995
317233812,7.590523,317233812
317854398,3.969102,317854398
316731853,-1.0,316731853
318294472,0.473798,318294472
318292729,0.508274,318292729
317420167,3.20275,317420167
315332978,5.849787,315332978
317688777,9.34281,317688777
318298662,1.854188,318298662
316737751,3.319556,316737751
317854494,4.884538,317854494
317234314,1.410039,317234314
318294498,3.961753,318294498
318293029,2.644022,318293029
317420362,9.733917,317420362
317688780,-1.0,317688780
315336010,1.772453,315336010
318298668,4.607495,318298668
317854511,2.035799,317854511
317237646,2.658178,317237646
316737768,2.423253,316737768
318293033,0.420781,318293033
317688782,1.591048,317688782
317854794,1.21563,317854794
317425588,1.035671,317425588
315336014,1.788314,315336014
318295384,1.353394,318295384
318298672,1.7863,318298672
317237648,7.251734,317237648
316737772,2.190011,316737772
317436795,0.786402,317436795
318293035,0.465073,318293035
317688786,7.123895,317688786
318295436,0.472041,318295436
318298673,4.037616,318298673
315336015,1.772453,315336015
317238170,2.477578,317238170
316751468,0.542314,316751468
318294585,1.147475,318294585
318295850,0.94676,318295850
317440120,4.109116,317440120
318298852,5.718213,318298852
315336037,1.799695,315336037
316752680,0.271049,316752680
317238229,1.477468,317238229
317688788,0.601323,317688788
318294594,2.228195,318294594
318295853,2.272309,318295853
318299637,1.049269,318299637
317446205,5.532964,317446205
316761823,-1.0,316761823
315336038,5.343493,315336038
317691221,0.525871,317691221
317242388,3.578901,317242388
318296026,1.191702,318296026
318294611,-1.0,318294611
317446746,0.954373,317446746
318300708,2.020149,318300708
317694211,7.852481,317694211
317245196,1.096638,317245196
315340106,1.286027,315340106
318296432,1.854739,318296432
318295084,-1.0,318295084
317694215,1.768829,317694215
317446751,0.954373,317446751
316764988,2.130206,316764988
318301301,1.157646,318301301
315340769,3.64134,315340769
318297580,0.732703,318297580
318295129,4.3043,318295129
317694221,2.075004,317694221
315341878,1.38071,315341878
316774284,-1.0,316774284
317446876,3.066672,317446876
318301333,3.027463,318301333
317857494,1.612006,317857494
318295883,0.559022,318295883
317247247,0.552546,317247247
318298654,2.259416,318298654
315342604,1.52243,315342604
316776313,0.430687,316776313
317860740,0.889336,317860740
317694227,1.079527,317694227
317448081,5.118701,317448081
318301645,1.601181,318301645
317247536,2.715362,317247536
318298716,0.290681,318298716
318295972,4.243523,318295972
317860748,1.30461,317860748
317694232,1.971484,317694232
316777792,0.729403,316777792
315342662,5.295545,315342662
317250707,1.235229,317250707
318302107,0.623985,318302107
317448450,8.61133,317448450
318298820,0.887815,318298820
318297029,5.482293,318297029
317862017,1.360162,317862017
315342736,1.519106,315342736
317698678,9.595624,317698678
318302108,4.595295,318302108
317251007,-1.0,317251007
316790597,3.25576,316790597
318298876,-1.0,318298876
318297032,2.756305,318297032
317868259,0.424887,317868259
315347967,3.241883,315347967
317698680,3.546438,317698680
317251454,1.186333,317251454
316795366,-1.0,316795366
318302110,3.030261,318302110
318297035,5.166778,318297035
318298894,1.436005,318298894
315348484,2.274866,315348484
317868265,1.436005,317868265
318297045,2.580579,318297045
317700732,3.547377,317700732
317252096,0.861575,317252096
316801244,1.755451,316801244
318299347,1.595599,318299347
318302166,6.063312,318302166
317868896,1.951487,317868896
315350154,1.854882,315350154
318297301,1.347126,318297301
316801527,1.487073,316801527
317703017,4.479047,317703017
317252097,0.940354,317252097
318300094,1.115911,318300094
318303177,1.249953,318303177
317869517,8.294123,317869517
315350486,2.038369,315350486
318297304,6.225625,318297304
317253058,3.549046,317253058
317703904,0.683019,317703904
318300248,1.385148,318300248
317869557,1.212738,317869557
315350490,3.249998,315350490
318304175,1.907403,318304175
317254840,-1.0,317254840
318298727,1.675831,318298727
318300311,2.575192,318300311
317707304,0.417022,317707304
318305179,1.02631,318305179
315350653,5.429959,315350653
317254842,0.201777,317254842
317871323,1.615035,317871323
316815158,3.429508,316815158
315354343,1.605852,315354343
318298854,0.933126,318298854
317710160,8.772736,317710160
318305335,1.807152,318305335
318300474,0.939915,318300474
317871436,0.712228,317871436
317254845,9.193338,317254845
317710162,5.061174,317710162
318305384,0.526163,318305384
318300599,1.815192,318300599
318299210,0.570421,318299210
317255468,1.500343,317255468
317874959,-1.0,317874959
317710165,5.605309,317710165
318306042,1.263434,318306042
318301200,3.214937,318301200
318299503,4.704562,318299503
315354348,0.707735,315354348
317255733,1.725036,317255733
317710307,7.291236,317710307
318299558,2.032647,318299558
318302061,3.189585,318302061
318306055,1.70623,318306055
318299726,-1.0,318299726
317710394,7.728772,317710394
318302610,1.34313,318302610
318306586,2.028433,318306586
315354359,1.566495,315354359
318301691,2.338677,318301691
315354362,4.662406,315354362
318306589,1.692868,318306589
317710474,7.156271,317710474
318303384,4.379947,318303384
318301838,-1.0,318301838
318306592,2.190182,318306592
315360216,4.429547,315360216
317710481,0.147812,317710481
318301919,0.454621,318301919
318304277,1.21481,318304277
315361698,1.785073,315361698
318306595,0.334331,318306595
317710489,1.487073,317710489
318302743,1.069872,318302743
318304456,0.514674,318304456
318308983,3.352077,318308983
315361704,6.73254,315361704
317710494,-1.0,317710494
318303551,0.695539,318303551
318305815,-1.0,318305815
318303653,5.182974,318303653
317710512,-1.0,317710512
318305976,1.11819,318305976
318303670,1.384702,318303670
317710519,-1.0,317710519
318306348,3.774159,318306348
315363261,5.569532,315363261
318304292,2.367128,318304292
317710527,3.711885,317710527
315364557,3.564634,315364557
318307530,6.940364,318307530
317710531,1.680739,317710531
318305231,5.817902,318305231
317710538,-1.0,317710538
