source_id,distance_to_subway,lat,lng,id
314084110,1.032421,53.22102,50.151972,314084110
314109940,0.991435,53.209109,50.205557,314109940
314114575,0.538193,53.204158,50.181311,314114575
314160064,8.356584,53.147779,50.063201,314160064
314160335,1.456481,53.224945,50.151074,314160335
314161104,0.553036,53.205075,50.174376,314161104
314161114,1.564974,53.226352,50.278805,314161114
314167386,2.12712,55.823378,49.04973,314167386
314161117,4.825736,53.25479,50.23017,314161117
314161122,0.69707,53.197513,50.185875,314161122
314163798,8.474409,53.146996,50.061988,314163798
4543041265,4.345069,53.181407,50.08918,4543041265
4772115359,-1.0,53.311306,50.31139755,4772115359
4556702729,9.520389,53.295051,50.319831,4556702729
4686748048,0.976535,53.20475006,50.12198639,4686748048
313969086,0.531292,55.821209,49.10027,313969086
313985508,0.560563,55.768025,49.173824,313985508
313993844,4.602065,55.802057,49.20089,313993844
313995293,1.005436,55.843293,49.098105,313995293
314011948,1.436005,55.752227,49.167059,314011948
314058205,2.920545,55.834952,49.13163,314058205
314076972,0.38257,55.819469,49.101644,314076972
314104176,0.955926,55.824162,49.10548,314104176
314110940,4.738756,55.805052,49.199354,314110940
314121160,1.32513,55.739909,49.197288,314121160
314150151,2.306225,55.765762,49.23234,314150151
314159657,0.939915,55.842726,49.09717,314159657
314159680,0.689565,55.839158,49.092014,314159680
4772288901,3.52509,55.72426605,49.17475891,4772288901
4788025675,4.407103,55.863424,49.015603,4788025675
4787550020,5.561136,55.802234,49.23879,4787550020
4566423486,-1.0,55.78050232,48.9425621,4566423486
4566022248,0.573593,55.85359677484498,49.07618816201629,4566022248
4664861292,1.116707,55.86106873,49.09958649,4664861292
4772368310,-1.0,55.811376,49.434389,4772368310
4647214502,4.521172,55.81087,49.182277,4647214502
4640935862,8.4089,55.863995,49.218066,4640935862
4752166849,-1.0,55.845026,48.905317,4752166849
4456198000,0.640766,56.329093,43.920557,4456198000
4708467087,5.890077,56.299081,44.085326,4708467087
314006585,3.217369,53.239294,50.229021,314006585
314006595,2.082789,53.218751,50.189926,314006595
314009378,1.541689,53.223673,50.23406,314009378
314009379,3.915728,53.243163,50.218708,314009379
314009381,1.602303,53.227215,50.247203,314009381
313909895,4.813169,56.303731,44.069551,313909895
314009382,1.079527,53.201008,50.126631,314009382
314009386,4.211789,53.248826,50.228931,314009386
313910865,1.985347,56.31588,44.025785,313910865
313910873,1.851407,56.307257,44.021428,313910873
314009389,1.636247,53.218497,50.170891,314009389
313911051,5.465987,56.266217,44.015661,313911051
314009443,4.098123,53.245065,50.175715,314009443
313932094,0.984827,56.250867,43.856507,313932094
314013268,1.191064,53.210673,50.207048,314013268
314016031,3.915576,53.242748,50.217567,314016031
314019762,0.719006,53.206677,50.175077,314019762
314006425,1.803146,56.266747,43.875147,314006425
314047264,3.741113,53.245394,50.262384,314047264
314068121,4.426552,53.252048,50.237321,314068121
314009341,4.756739,56.302163,44.067871,314009341
314134626,0.46084,53.211854,50.139953,314134626
314137609,0.724172,56.341667,43.947596,314137609
314152152,6.350063,53.26705,50.21878,314152152
314141066,1.304081,56.311726,44.014664,314141066
314141811,3.688285,56.360502,43.860909,314141811
314152578,0.356141,53.204217,50.23309,314152578
314153072,-1.0,53.305895,50.314909,314153072
314153147,0.857087,53.210317,50.224206,314153147
314153236,0.843866,53.193073,50.180467,314153236
314146058,2.440292,56.229431,43.825856,314146058
314153707,6.968967,53.275073,50.279919,314153707
314150761,0.282066,56.274799,43.924851,314150761
314153965,0.51964,53.205377,50.224906,314153965
314151619,3.109515,56.345424,43.849581,314151619
314152714,0.853289,56.32797,43.930294,314152714
314158384,0.924983,53.191983,50.175544,314158384
314153754,1.178284,56.303601,43.999033,314153754
314156074,4.407792,56.356592,43.837256,314156074
314156327,2.389846,56.347479,43.865894,314156327
314157683,3.481545,56.330999,43.838702,314157683
314152017,1.353801,55.837849,49.102542,314152017
314152585,3.176731,55.728155,49.175971,314152585
314154281,1.014684,55.756037,49.167823,314154281
4542834180,0.582003,53.21197735666056,50.23318554232786,4542834180
4704406027,3.547311,53.237122,50.1815,4704406027
4543098209,2.047172,53.231026,50.253006,4543098209
4643259499,0.520542,53.2053833,50.22491455,4643259499
4787249876,1.845053,55.749288,49.246686,4787249876
4749731334,0.869334,55.757328,49.165676,4749731334
4733794262,0.920969,55.86313248,49.09079361,4733794262
4788321865,3.856397,55.715642,49.183112,4788321865
4787897453,0.518734,55.741992,49.211346,4787897453
4788086111,7.100402,55.680763,49.201213,4788086111
5154106486,2.866011,55.828485,49.138933,5154106486
4858049648,0.881002,55.769089,49.141466,4858049648
4709427346,3.93696,55.78671265,49.23243713,4709427346
4565781354,3.282469,55.825977,49.030363,4565781354
4565584345,0.65138,55.85688019,49.07444382,4565584345
4749466736,1.185212,55.86008,49.101797,4749466736
5153464617,3.342568,55.83124542,49.14492416,5153464617
314006920,-1.0,53.324949,50.31445,314006920
314010735,1.381033,55.748356,49.184325,314010735
314021594,0.581771,55.755799,49.196012,314021594
314081506,4.137209,53.248519,50.265816,314081506
314060901,4.832536,55.815018,49.181603,314060901
314104253,0.874189,55.818837,49.111759,314104253
314135066,2.163779,53.187694,50.140132,314135066
314133531,0.892195,55.813561,49.085214,314133531
314149121,3.442021,53.243244,50.239019,314149121
314150107,-1.0,53.315272,50.308728,314150107
314146817,2.344645,55.784572,49.180848,314146817
314150562,8.705978,53.138311,50.080511,314150562
314150136,1.436005,55.752227,49.167059,314150136
314150649,4.495438,53.241331,50.197544,314150649
314150651,1.337875,53.189339,50.194427,314150651
314151709,1.184208,53.196968,50.145684,314151709
314150266,0.917273,55.863101,49.090774,314150266
314151062,1.845053,55.749288,49.246686,314151062
314151341,0.845894,55.741526,49.206118,314151341
4856407888,0.718002,53.209821,50.15915,4856407888
4565750532,4.331082,53.24307251,50.18785095,4565750532
4977434343,4.956874,53.25661250652351,50.26212845810334,4977434343
4749952890,4.340159,53.251251,50.259644,4749952890
4584987015,3.442336,53.24324799,50.23902893,4584987015
4856090792,4.445098,56.352707,43.832064,4856090792
4630902732,6.034011,53.2662468,50.23289108,4630902732
4468686001,5.503525,56.19266,43.855186,4468686001
4826853269,3.85857,53.24658966,50.23522949,4826853269
4858418348,2.279146,56.30976091608844,44.03002751209544,4858418348
4751736546,1.356756,53.218303,50.22823,4751736546
313873312,1.035306,56.233304,43.863621,313873312
4786727234,0.755297,56.310013,44.004055,4786727234
4455669711,0.146162,53.20134354,50.20166779,4455669711
4687043467,5.392548,56.20304871,43.80650711,4687043467
313876057,1.623785,56.315945,43.892709,313876057
4554930441,0.836762,53.19646249616058,50.20961739273117,4554930441
4469448913,3.109819,56.3454628,43.84960938,4469448913
4556748256,1.429154,56.303157,43.981004,4556748256
313893929,5.594323,56.360058,43.81831,313893929
4646933128,2.225324,56.29434586,44.00219727,4646933128
4937761612,0.726915,56.341692,43.947596,4937761612
313896798,4.047338,56.341583,43.831138,313896798
4647231595,1.337673,56.336074,43.923225,4647231595
313900667,0.550099,56.305659,43.936672,313900667
5004212970,3.089289,56.347684,43.852168,5004212970
313900668,1.435946,56.257053,43.929279,313900668
4469421866,1.700762,56.29969406,44.00448608,4469421866
4977585546,1.788578,56.34840775,43.93297958,4977585546
313903738,5.021437,56.279832,44.047282,313903738
4554615523,1.45858,56.339976,43.92759,4554615523
4668277203,1.826402,56.240483,43.828695,4668277203
4786756375,1.305526,56.31151633988865,44.01461648451493,4786756375
5153766520,4.385996,56.211203,43.903543,5153766520
5153517321,0.854492,56.334537,43.935837,5153517321
313997190,0.484728,56.281336,43.924015,313997190
5003875873,5.598654,56.360123,43.818301,5003875873
4857853908,1.392844,56.302298,43.985056,4857853908
4709430333,5.911937,56.299186,44.085748,4709430333
314030836,3.095355,56.343493,43.848305,314030836
4937794185,2.435624,56.229511,43.825847,4937794185
4938070883,1.910507,56.325339,44.016766,4938070883
314061028,1.087124,56.246566,43.842457,314061028
4709097374,5.925367,56.299341,44.086053,4709097374
4708492558,5.903289,56.300275,44.086143,4708492558
314065593,1.129096,56.335276,43.931336,314065593
4554930670,0.984518,56.305859,44.000938,4554930670
4709130890,5.870533,56.30005,44.085487,4709130890
5153851213,3.688285,56.360502,43.860909,5153851213
5153465622,1.479611,56.344606,43.907289,5153465622
314141807,1.922398,56.347594,43.927842,314141807
314144914,0.446128,56.274644,43.91496,314144914
314145788,1.678667,56.239978,43.831201,314145788
314146170,1.693965,56.299756,44.004468,314146170
314147128,0.816654,56.311217,43.98157,314147128
314148848,0.690285,56.325609,43.933115,314148848
313967984,0.997686,55.756168,49.165873,313967984
313990614,4.44151,55.867778,49.017041,313990614
314012429,1.158448,55.736174,49.206343,314012429
314015925,1.847864,55.827833,49.053117,314015925
314069342,0.118024,55.855386,49.08277,314069342
314102878,0.803866,55.746689,49.19718,314102878
314102885,1.085016,55.863399,49.074147,314102885
314109416,2.979739,55.821143,49.145248,314109416
314109424,2.891182,55.789082,49.184289,314109424
314113741,1.241314,55.779221,49.108723,314113741
314136621,3.39046,55.839941,49.13622,314136621
4827116679,1.203872,55.75436,49.168398,4827116679
4664583107,7.123719,55.681661,49.191565,4664583107
4642749843,2.20277,55.758504,49.242356,4642749843
4858092766,2.723015,55.818953,49.141646,4858092766
4709452873,0.48638,55.78075139183471,49.13867309351893,4709452873
4557244139,4.881077,55.8144910747582,49.18348464780439,4557244139
4858436556,3.01134,55.816793,49.146452,4858436556
4826720828,1.214428,55.85192108,49.0663681,4826720828
4642480584,1.146219,55.778021332356055,49.112578434605695,4642480584
4749822025,1.141775,55.821396,49.114472,4749822025
4787760589,1.071986,55.826529,49.099461,4787760589
4857907236,2.679506,55.81561170789075,49.1411271310003,4857907236
4750223128,2.941529,55.771818,49.234909,4750223128
4826458579,3.048798,55.826336,49.143847,4826458579
4827379467,0.508578,55.773064,49.146757,4827379467
4937785089,2.307015,55.765767,49.232349,4937785089
4937579799,6.90569,55.726867,49.324785,4937579799
4858192043,3.022076,55.81877292077858,49.14646481684556,4858192043
314000467,0.221961,53.201386,50.162824,314000467
314000471,4.590569,53.253551,50.237411,314000471
314000479,2.80158,53.237515,50.278284,314000479
314000486,4.438223,53.245388,50.18512,314000486
314000493,0.474577,53.209988,50.253724,314000493
314000503,6.886462,53.27432,50.279263,314000503
314000520,0.484329,53.21042,50.14218,314000520
314000526,3.78736,53.245243,50.231123,314000526
314000534,4.479047,53.181672,50.085901,314000534
314000557,4.627514,53.253422,50.233368,314000557
314000564,1.369372,53.216168,50.168223,314000564
314000569,0.311713,53.202346,50.224915,314000569
314000576,8.356584,53.147779,50.063201,314000576
314000584,8.356584,53.147779,50.063201,314000584
314000588,7.578533,53.152364,50.072723,314000588
314000596,0.553036,53.205075,50.174376,314000596
314000605,1.65977,53.221619,50.228356,314000605
314000610,3.436889,53.23903,50.221178,314000610
314000616,3.02562,53.239412,50.27647,314000616
314000621,5.43163,53.257489,50.2156,314000621
314000627,7.852481,53.148125,50.076487,314000627
314000642,7.601679,53.151079,50.075499,314000642
314000648,1.358219,53.188897,50.196448,314000648
314000654,-1.0,53.114838,50.082416,314000654
314000659,0.731943,53.199746,50.188812,314000659
314000664,3.69805,53.245114,50.235282,314000664
314000672,1.55277,53.187181,50.203275,314000672
314000680,1.94484,53.192107,50.134042,314000680
314000684,2.340252,53.221862,50.203347,314000684
314000690,2.157138,53.181839,50.20491,314000690
314000694,2.510979,53.234993,50.284914,314000694
314000700,0.814425,53.20693,50.206617,314000700
314000707,-1.0,53.101632,50.032972,314000707
314000710,9.760028,53.141935,50.041291,314000710
314000715,5.763611,53.255911,50.200517,314000715
314000719,0.746191,53.206979,50.176487,314000719
4469099200,2.987823,53.230061,50.181958,4469099200
314001286,6.252887,53.265908,50.217693,314001286
4624847578,1.512409,53.22546387,50.15080261,4624847578
4858373820,0.554199,53.20508,50.17434,4858373820
314023187,1.179725,53.211466,50.21418,314023187
314067244,1.179725,53.211466,50.21418,314067244
314097869,0.718401,53.214825,50.260534,314097869
314144252,3.319556,53.185001,50.10605,314144252
314145663,2.699923,53.229635,50.219274,314145663
314145708,0.592375,53.215985,50.273712,314145708
314145989,0.60377,53.195166,50.173469,314145989
314146899,1.147475,53.221824,50.153751,314146899
313962557,-1.0,55.867667,48.880057,313962557
314102870,3.26504,55.736635,49.154177,314102870
314112586,3.890624,55.723481,49.168173,314112586
314142675,0.761369,55.764718,49.15442,314142675
314144360,2.199897,55.758483,49.242329,314144360
314145092,2.163044,55.732737,49.190622,314145092
314145093,2.163044,55.732737,49.190622,314145093
4556625913,0.454973,53.211832,50.139872,4556625913
4771812876,2.712397,53.23681641,50.28459167,4771812876
4556523350,-1.0,53.31791422691364,50.30600716267386,4556523350
4771480752,0.473837,53.20546341,50.13598251,4771480752
4749462866,2.520777,53.223128,50.191866,4749462866
4977624998,-1.0,53.304086696896704,50.28542622306884,4977624998
5004069032,1.565554,53.22635651,50.27879715,5004069032
4977712496,0.567822,53.2016449,50.21194458,4977712496
4826869923,0.750969,53.201941,50.187402,4826869923
4772323371,3.963913,53.190202,50.084419,4772323371
313966549,2.766649,56.33319,43.850111,313966549
313992781,3.411929,56.319619,44.048055,313992781
313994842,1.132815,56.255898,43.919488,313994842
314106419,3.723039,56.346926,43.839897,314106419
314106427,0.155652,56.284394,43.929998,314106427
314111653,1.898216,56.344616,43.871949,314111653
314138355,1.48111,56.344646,43.907217,314138355
314140840,1.394386,56.302298,43.984993,314140840
4838318118,0.873503,55.74607549919158,49.19650659566137,4838318118
314141564,0.556397,56.271146,43.916362,314141564
5004122072,1.934149,55.76337051,49.2281723,5004122072
4565713892,1.497463,55.83792877,49.10501099,4565713892
4749602872,2.492506,55.81479645,49.13805389,4749602872
4938148139,3.461328,55.77861404,49.23537445,4938148139
4585022732,7.451578,55.712036,49.323447,4585022732
4858073111,4.266793,55.82808246746386,49.16333678042599,4858073111
4771522881,3.635582,55.72257233,49.1749382,4771522881
4788232867,7.229099,55.679651,49.200566,4788232867
4751677403,1.386284,55.74877167,49.18212509,4751677403
4788024190,7.708736,55.713152,49.32907,4788024190
4751805350,2.677951,55.78615189,49.18723679,4751805350
4646528973,1.880974,55.82727051,49.05262375,4646528973
313991529,1.192747,53.209238,50.186297,313991529
313993934,2.644022,53.186776,50.1231,313993934
313995876,5.095469,53.254101,50.215375,313995876
313967979,0.689565,55.839158,49.092014,313967979
314001063,0.755793,53.201968,50.187465,314001063
314042884,2.865789,53.229597,50.215249,314042884
313995522,2.871662,55.776477,49.226429,313995522
314015911,1.716006,55.763802,49.220608,314015911
314015912,1.068198,55.852238,49.068649,314015912
314111855,7.959175,53.14732,50.075615,314111855
314056998,1.34314,55.748974,49.183049,314056998
314102808,1.205324,55.738601,49.202112,314102808
314138536,0.696054,53.195328,50.219454,314138536
314138786,1.910446,53.228347,50.266301,314138786
314109362,0.911606,55.742392,49.203046,314109362
314139742,0.553055,53.196693,50.222158,314139742
314140157,0.468564,53.209799,50.142926,314140157
314140812,1.347126,53.216001,50.222319,314140812
314140967,5.105292,53.253912,50.214396,314140967
314140971,0.45721,53.216287,50.244723,314140971
314140977,1.302863,53.188568,50.176281,314140977
314141656,2.520356,53.223123,50.191857,314141656
314140895,-1.0,55.822094,48.896621,314140895
314141504,9.855664,55.847063,48.925152,314141504
314142049,3.048271,55.826336,49.143838,314142049
4856196780,4.891481,53.182179,50.076963,4856196780
4704284484,5.111682,53.255539,50.220244,4704284484
4686971395,1.182221,53.211482,50.214145,4686971395
4750115450,5.095971,53.254106,50.215375,4750115450
4469269115,0.839311,53.19310379,50.18040466,4469269115
4668386823,-1.0,53.31205,50.311899,4668386823
4456107070,1.740757,53.194006,50.136566,4456107070
313968487,3.032945,55.823798,49.14506,313968487
313988387,3.260912,55.800266,49.055192,313988387
314006094,1.198295,55.761938,49.148293,314006094
314087505,0.208621,55.7613,49.193631,314087505
314133529,2.735688,55.827606,49.137397,314133529
314137239,4.363123,55.842671,49.15186,314137239
314138228,-1.0,55.819145,48.900736,314138228
314139038,3.335036,55.796977,49.182151,314139038
4646668702,3.532852,55.788439,49.216574,4646668702
4788155274,3.735032,55.788034,49.224138,4788155274
4668666767,1.540439,55.8184166,49.06511688,4668666767
4542518922,3.615943,55.82825851,49.15222931,4542518922
4938189711,0.795107,55.746704,49.197323,4938189711
4585249709,3.671619,55.784481,49.230516,4585249709
4469429431,-1.0,55.80811691,49.44510651,4469429431
4708950105,3.325286,55.783256,49.224605,4708950105
4734012441,4.351043,55.719252,49.165029,4734012441
4838320273,7.915286,55.72003937,49.33778381,4838320273
4749800811,-1.0,55.819171,48.900736,4749800811
4795341815,0.728684,55.76174545,49.20223618,4795341815
4646952812,1.064283,55.839582,49.065783,4646952812
4787551115,1.555934,55.786516,49.160699,4787551115
4787402618,0.981736,55.819332,49.081953,4787402618
4787940637,2.560418,55.870839,49.053934,4787940637
313962970,1.185558,53.208872,50.186988,313962970
313962971,1.192747,53.209238,50.186297,313962971
313965904,7.393073,53.278288,50.267379,313965904
313989382,1.694722,53.228056,50.247589,313989382
313989389,4.226339,53.24347,50.184204,313989389
313990061,3.791204,53.23468,50.191561,313990061
313991276,2.127845,53.19215,50.121106,313991276
313991284,-1.0,53.118103,50.075112,313991284
313991287,4.065921,53.243325,50.180089,313991287
314030755,1.292264,53.210802,50.184671,314030755
4786921078,2.835416,53.23687744,50.26249313,4786921078
314055389,2.299478,53.195339,50.109257,314055389
4703871136,2.441561,53.222735,50.195181,4703871136
314079527,5.325747,53.259148,50.228347,314079527
4686517265,9.839435,53.29696274,50.32601166,4686517265
4565846318,1.910931,53.228352,50.26631,4565846318
314082937,0.727074,53.203149,50.13229,314082937
314087964,1.801459,53.191157,50.141785,314087964
313954404,1.009563,56.328898,43.933106,313954404
314135035,2.441561,53.222735,50.195181,314135035
314137065,0.683019,53.217095,50.266211,314137065
314137067,3.547377,53.237106,50.181536,314137067
314009708,2.329747,56.230577,43.826611,314009708
314137092,3.279112,53.232352,50.184356,314137092
314046793,3.184194,56.298152,44.036987,314046793
314137095,-1.0,53.307331,50.286809,314137095
314137238,-1.0,53.305895,50.314909,314137238
314127363,0.785735,56.246831,43.848673,314127363
314133968,0.574759,56.308595,43.945799,314133968
314134712,4.645023,56.231518,43.960352,314134712
314135802,1.295961,56.343623,43.93502,314135802
314136902,3.095355,56.343493,43.848305,314136902
314137443,1.305297,56.230847,43.864142,314137443
314137496,5.73212,56.264057,44.017799,314137496
4856328896,0.059144,56.299436,43.938855,4856328896
313988402,2.603085,55.76639,49.238089,313988402
313989136,1.06634,55.736402,49.208094,313989136
313990946,1.476962,55.851,49.062504,313990946
314096169,1.265369,55.819919,49.117697,314096169
314135371,0.981736,55.819332,49.081953,314135371
4667514231,2.260952,53.231527,50.266543,4667514231
4838097241,2.880861,53.2332077,50.22182465,4838097241
4937639810,3.815832,53.235058,50.193654,4937639810
4858310342,-1.0,53.101129,50.169947,4858310342
4640550515,4.089685,53.24097,50.186485,4640550515
4734106400,8.718805,53.13815760993603,50.08061032599365,4734106400
4646926336,4.516056,53.251924136663234,50.23027134248693,4646926336
4788257180,-1.0,53.112514,50.135219,4788257180
4555176495,1.418773,55.85196304,49.06290817,4555176495
4749738542,1.209565,55.789082,49.143218,4749738542
4795380337,2.735688,55.827606,49.137397,4795380337
4794541621,0.891671,55.813561,49.085223,4794541621
313969081,1.032808,53.207205,50.186791,313969081
314000669,3.344606,53.23102,50.187644,314000669
313986231,2.382913,55.767311,49.10521,313986231
313986233,2.774484,55.776512,49.224354,313986233
313987523,1.540464,55.8482,49.06025,313987523
313987537,1.303071,55.749187,49.183849,313987537
313987636,0.365517,55.785655,49.130785,313987636
314013083,0.513062,55.756341,49.195482,314013083
314132712,4.472694,53.251622,50.230889,314132712
314132912,4.089685,53.24097,50.186485,314132912
314133421,-1.0,53.32063,50.312241,314133421
314133910,7.691118,53.14833,50.080915,314133910
314134093,0.593273,53.207933,50.14263,314134093
314133200,1.204579,55.789092,49.143128,314133200
314133294,3.356396,55.779459,49.232079,314133294
314133411,2.127093,55.786769,49.171686,314133411
313954299,5.785428,56.367981,43.825227,313954299
313989428,5.592217,56.286802,44.070099,313989428
314111348,3.631976,56.295125,43.87203,314111348
314130397,5.094899,56.238442,43.978399,314130397
314131495,4.499805,56.306318,43.840634,314131495
314131723,2.146578,56.319804,43.86999,314131723
5154187649,4.571309,56.207643,43.817843,5154187649
4786548417,2.219325,56.32672882,44.02121353,4786548417
4838331514,2.980247,56.21533328152178,43.86053093211824,4838331514
4667712048,1.593379,56.34172058,43.91561508,4667712048
4554879426,5.400711,56.201014,43.811636,4554879426
4837903799,4.683387,56.312035,44.069533,4837903799
4857740690,1.581438,56.227915,43.860271,4857740690
314032636,2.914764,55.741718,49.145724,314032636
4625395257,5.454603,56.27524,44.04827,4625395257
4794721340,0.237357,56.31898505458461,43.92404023004492,4794721340
4640597366,3.243552,56.339248,43.843517,4640597366
314078468,2.29998,55.772163,49.220814,314078468
4668625952,0.808322,56.33625412,43.93664551,4668625952
314081630,8.08876,55.860418,49.213493,314081630
4555366257,5.194864,56.304066,44.07601,4555366257
4788106346,0.570376,56.3087616,43.94584274,4788106346
5153903436,3.723039,56.346926,43.839897,5153903436
5153797978,1.483127,56.345394,43.934031,5153797978
4557272979,1.948591,56.32511,43.866963,4557272979
5153621626,1.69733,56.230602,43.876063,5153621626
5153552370,1.107129,56.232128,43.858771,5153552370
5153763210,4.184308,56.258103,43.980331,5153763210
314131119,2.435009,55.813455,49.136867,314131119
5153865998,0.671086,56.319799,43.994865,5153865998
314131222,1.346726,55.833577,49.101797,314131222
5153442700,2.327016,56.293712,44.004325,5153442700
4667682469,4.408455,56.204514,43.880555,4667682469
5153417404,3.85737,56.360457,43.856201,5153417404
4788429047,5.09534,56.238442,43.978408,4788429047
5003959429,5.111969,56.29876709,44.07196045,5003959429
4646536579,1.472472,56.341578,43.928677,4646536579
4468736090,0.525277,56.27182383315874,43.91969868978606,4468736090
4542777965,1.154019,55.82188797,49.11420059,4542777965
4787611175,0.755308,55.770806,49.147575,4787611175
4837815125,2.65216,55.83133698,49.13159561,4837815125
4794549017,3.336297,55.796977,49.182178,4794549017
4787952862,2.534958,55.817284,49.138834,4787952862
4702439521,0.870012,55.784729,49.144323,4702439521
4977469332,5.469359,55.8000946,49.24177933,4977469332
314034704,5.368722,53.252387,50.202404,314034704
314077464,1.591048,53.215424,50.214666,314077464
314120213,-1.0,53.324019,50.312321,314120213
314130179,0.447089,53.19905,50.158135,314130179
313962117,1.81267,55.773849,49.206657,313962117
313983512,1.489646,55.778213,49.171425,313983512
314078463,0.430663,55.74937,49.201815,314078463
314130254,0.671348,55.824476,49.074093,314130254
4668064459,1.685399,53.185816,50.200194,4668064459
4787568349,0.287889,53.200819,50.172301,4787568349
4709424126,2.526681,53.22341537,50.19404984,4709424126
5003859254,0.5365,53.204163,50.181257,5003859254
4978394603,4.150823,53.241999,50.185731,4978394603
5154386390,2.582592,53.192819,50.107461,5154386390
4838234483,1.411016,53.192981,50.147157,4838234483
4703753056,2.252106,53.19258881,50.11588669,4703753056
4937814186,3.899436,53.235834,50.194004,4937814186
4749724161,2.256975,53.231818,50.272436,4749724161
5003732491,0.352114,53.21009445,50.27910995,5003732491
4456073985,4.379798,53.1870842,50.08041382,4456073985
4469071112,0.368315,53.19881439,50.17156601,4469071112
4469295943,6.0586,53.262924,50.212887,4469295943
4749763724,1.583061,53.225463,50.267504,4749763724
4749771644,3.661742,53.244585,50.262833,4749771644
5154359736,8.947124,53.135431,50.082487,5154359736
4554995739,6.976097,53.27513885,50.28003693,4554995739
4937881469,7.03651,53.275639,50.277943,4937881469
4664834734,9.444152,53.29511642,50.31472015,4664834734
4750376884,-1.0,53.324019,50.312321,4750376884
4542492475,-1.0,53.307326,50.283863,4542492475
313911270,0.30723,56.325744,43.917062,313911270
313958361,6.779114,56.362736,43.798907,313958361
4937626057,2.888909,55.789062,49.18428,4937626057
4598738369,3.363867,55.77983856,49.23166656,4598738369
313981434,0.738004,56.280032,43.935478,313981434
4542770138,1.317524,55.73999,49.197288,4542770138
4788318318,5.397169,55.79532191323949,49.250212408316,4788318318
4468528168,2.496231,55.7904129,49.17442703,4468528168
4456219728,7.836255,55.713349,49.331496,4456219728
4456447694,0.418315,55.750236,49.20195,4456447694
4584738447,-1.0,55.866364,48.874433,4584738447
4749610032,2.302066,55.78459157682533,49.17887397383742,4749610032
4542586144,8.284646,55.70954514,49.33610535,4542586144
4665117683,0.361322,55.83068085,49.0790062,4665117683
4641374720,-1.0,55.856593,48.904572,4641374720
4646703474,2.140412,55.82383347,49.13002014,4646703474
314114985,0.846482,56.244525,43.845098,314114985
4668655156,0.450764,55.75614166,49.19048691,4668655156
4468976318,5.27021,55.813182,49.196704,4468976318
4646859571,-1.0,55.62130356,49.14467239,4646859571
4938220184,0.667969,55.770978,49.142697,4938220184
4937930924,0.689927,55.814386,49.088106,4937930924
4542720289,1.191391,55.82260895,49.11408615,4542720289
4772213476,5.134591,55.81213,49.195563,4772213476
4598637177,1.53377,55.782446,49.165011,4598637177
4752062248,3.70348,55.722928,49.173015,4752062248
4937463976,1.237785,55.779211,49.108804,4937463976
4749897357,4.742104,55.877667,49.019789,4749897357
4640897503,7.310472,55.809387215132965,49.26811602330064,4640897503
4542690910,1.154019,55.82188797,49.11420059,4542690910
4787952337,0.921722,56.332801,43.935361,4787952337
4556715498,4.626173,56.3546524,43.83070755,4556715498
4554649603,5.116428,56.30388678746816,44.07464310317991,4554649603
4977544394,2.358357,56.30738068,44.03023911,4977544394
4598739080,0.640455,53.218557,50.247391,4598739080
4771478397,2.177898,53.22912979,50.2303772,4771478397
4977425833,0.88323,53.20946503,50.2215004,4977425833
4788051450,4.849345,53.25505007418796,50.23043397740474,4788051450
4857617329,0.449303,53.209465,50.143645,4857617329
4857678355,4.067266,53.244672,50.176002,4857678355
4978254709,2.987823,53.230061,50.181958,4978254709
4468559543,-1.0,53.30571747,50.31367874,4468559543
313974313,2.166814,53.231328,50.258593,313974313
313980292,8.356584,53.147779,50.063201,313980292
314125985,6.679766,56.248106,43.75082,314125985
314126325,4.224668,56.298692,44.056535,314126325
4857452059,6.932908,53.267071,50.197265,4857452059
4857874019,2.13696,53.182497,50.208386,4857874019
4556496963,3.628983,56.295115,43.872075,4556496963
4643458419,0.489752,53.19944,50.15578079,4643458419
314079349,1.762551,56.327236,44.008969,314079349
314125266,4.224668,56.298692,44.056535,314125266
4857829313,0.993972,53.209141,50.20553,4857829313
314025205,0.71514,55.832303,49.073904,314025205
4855611468,-1.0,53.51584244,50.13630676,4855611468
314107821,5.206115,56.279387,44.050857,314107821
4664587976,3.358044,55.77948761,49.23207092,4664587976
4641334954,0.878822,53.207982,50.179371,4641334954
4787895891,4.442779,56.30567932,43.84295273,4787895891
4856375333,2.660056,55.81372983519804,49.1405513254089,4856375333
314033542,1.437256,53.18737,50.177376,314033542
314121906,0.533445,56.272285,43.917125,314121906
4456113504,2.814045,55.81458142075466,49.14316863232591,4456113504
4838155050,1.901101,56.344666,43.871967,4838155050
314121133,0.45721,53.216287,50.244723,314121133
313946008,4.548547,56.23518,43.963119,313946008
313974262,0.270182,55.828784,49.07844,313974262
314056581,-1.0,53.312007,50.309285,314056581
314120371,-1.0,53.307321,50.283863,314120371
313956583,1.314185,55.808498,49.083094,313956583
313956664,0.403143,55.740892,49.222961,313956664
314021853,4.602735,55.870723,49.016169,314021853
314011030,1.282038,56.291489,43.910603,314011030
314060972,6.80439,56.361998,43.797721,314060972
313983061,-1.0,53.319172,50.308899,313983061
314113787,2.251752,53.192582,50.115914,314113787
314116019,8.405457,53.28681,50.223029,314116019
314116087,0.878588,53.205328,50.123109,314116087
314117454,0.960503,53.192382,50.19793,314117454
314117431,0.419997,55.750297,49.201932,314117431
